"","jNH4","jTOC","jDO","jTP","jsal","jturb","jTN","jpH","jchl"
"20",-0.0411181060365014,1.97605602605548,-1.23210798475452,0.0238633114073727,-3.44222428037072,1.63073981338739,0.714735853467535,0.0341696727340782,17.9316645860306
"21",-0.0265806520282513,1.47165259492155,-0.849160034714108,0.0143477861082624,-6.06387787183224,1.17441973213898,0.390070597777812,0.0333257874122256,10.3571444553378
"22",0.0340319516193077,0.457358068217307,-0.471182100262327,0.00097712346661122,-6.74699648123179,0.530514842797906,0.0590752197511027,-0.0228084263815346,-0.598968255407906
"23",0.121285714229745,-0.0532781371571592,-0.211035872328799,-0.00085899550239327,-5.26367437962953,0.695249738999091,0.141515032422388,-0.113589407689214,-3.54439795560127
"24",0.186945267728552,0.181594190490644,-0.134399330383661,0.00366413071795032,-2.49182773625959,1.80918715696029,0.312100398854336,-0.184564941427764,-1.13290533563154
"25",0.190198032588655,0.435196094021549,-0.253598696418734,0.00425173681326853,0.00112661561195848,2.9336015055684,0.201583157219779,-0.187517777165033,-1.00727134898361
"26",0.132514312977591,-0.1389379293863,-0.52650339110614,0.00268188485956181,0.95351626921589,2.90107506117304,0.00295668430568658,-0.119849048656194,-2.16529969747647
"27",0.0519042846700852,-1.47571221602179,-0.864174116243546,0.00302253845261318,0.305112064516254,1.48573978193078,-0.0389153366844806,-0.0270964511937915,-1.13329783162762
"28",-0.00738567444029568,-2.38701416224593,-1.15574918536437,0.00186047551860577,-0.803964135239883,-0.139145498861424,-0.0538077886800682,0.0265362301159522,-0.758546936335439
"29",-0.0269055822656852,-1.51654927361716,-1.29718685430634,4.69943185893323e-05,-1.06273703961279,-0.26890537781753,-0.0539304226534901,0.00487134519906565,-1.84705106219278
"30",-0.021339971782962,1.28937210110056,-1.2213738386738,0.00869691694757726,-0.0817639837719378,1.85242854415365,0.304540233606913,-0.0726840799720763,3.31798661452403
"31",-0.0158690831789475,4.51102944418668,-0.920900963813508,0.0293668262386335,1.31367850899768,5.26974924318828,1.01075005754233,-0.150130969150187,17.7095138112361
"32",-0.0211576704350248,5.94711585060777,-0.45383736366568,0.0426540983877782,1.81748191702326,7.9217433101193,1.37794942765079,-0.178153582459038,29.5101189110556
"33",-0.0280660560758074,4.52203021106444,0.0682582465495082,0.0337940624694913,0.797707380508316,8.24827768035387,0.969347867672431,-0.151562434997365,27.2927166938117
"34",-0.0227374334082588,1.25276839283411,0.505686406486155,0.0143578899218365,-1.09214622045166,6.36660879692153,0.265435830767852,-0.101936423049764,15.9297376868528
"35",-0.00378984119983786,-1.66537626988192,0.732165512874534,0.00255171111984703,-2.54571930646743,3.76647115802028,-0.0998772443480428,-0.0869621405863868,6.62626180518075
"36",0.0156122115102177,-2.6529043564082,0.674637840089526,-0.000268454161157576,-2.72119935248865,2.02118037733212,-0.154593095824864,-0.144534537916986,1.45979458445881
"37",0.022173671609292,-1.83334304381508,0.332504367305405,-0.00102470953837614,-1.75518514489097,1.62975618854555,-0.192581755243511,-0.266184005926099,-2.5802401760306
"38",0.0158756567263328,-0.665433349231811,-0.21709418598098,0.000252204747858693,-0.533972713434238,1.93983721283144,-0.17711779520256,-0.397106209924885,-3.81487548819098
"39",0.00799047827917738,-0.530611298499831,-0.83623125005341,0.00464928594316365,0.10806560573334,2.09245888960995,-0.0317354974673231,-0.471790170394574,-0.620666507444009
"40",0.00883980944586412,-1.56441734149993,-1.36052984729511,0.00598286230873657,0.0363796998470963,1.92971983772306,-0.000555510871238674,-0.458829135729142,1.74385124261264
"41",0.0185320008770145,-2.70938791348124,-1.64080013154613,0.00108659356056587,-0.316231217344387,2.01516565791089,-0.199789193798686,-0.377569779747184,-0.523961293321122
"42",0.0284403751705961,-2.82709686040718,-1.5835203452236,-0.00138743664372152,-0.547453227900325,2.84608642413645,-0.271730435872924,-0.286780611957016,-1.85070405843354
"43",0.030637422136391,-1.79932146121527,-1.17365851006811,0.00491371646300769,-0.731281439654389,4.13909287322393,0.0218246589322558,-0.249407298544242,2.79168492269227
"44",0.0241797566179447,-0.607330341319126,-0.494423323334437,0.0106330760527633,-1.21536939508037,4.91893827023837,0.300968174492848,-0.280974108896491,7.3945997124483
"45",0.0133586019364886,-0.332736501146052,0.299465219303547,0.00551937882089023,-2.11483133655836,4.42880386325503,0.155722213077906,-0.34037787952387,4.57273307231923
"46",0.00202726276360113,-1.11987665894241,1.02068715384638,-0.00411071564165731,-3.00132232382094,2.90384511546264,-0.193284140413073,-0.355881024691045,-1.99202669277481
"47",-0.00892472922718056,-2.1159637929385,1.49654095214739,-0.00653199859339454,-3.15952444757843,1.38230911059004,-0.308694394989202,-0.281797181745358,-4.55351619450958
"48",-0.0185884630413888,-2.3591468886981,1.61360021440298,-0.00259469265977031,-2.23965552388611,0.771041557512341,-0.211679837387657,-0.132797994301456,-3.56747433888466
"49",-0.0231374290676126,-1.70509995865994,1.35260932932528,-0.000489191001843081,-0.616510362005356,1.0417081445398,-0.170054093498777,0.0136765175915261,-3.82316377207385
"50",-0.0187286553851584,-0.860946834015064,0.786703352899606,-0.00161579666722766,0.824059047210045,1.40164240765181,-0.17260487900539,0.098041100494207,-4.83424189295581
"51",-0.0064505070807603,-0.554992855266724,0.0676855071130117,-0.00242832821619839,1.47027846596166,1.13120041791791,-0.0765876875574686,0.106311806098928,-3.82019778159449
"52",0.00550079380931651,-0.709751798525424,-0.619997794131759,-0.00320560057475753,1.52525753754772,0.378403911797556,0.00940195302625632,0.0725326943858049,-2.56916402354529
"53",0.00786579775701485,-0.396608296986746,-1.1024917893888,-0.00431873754117071,1.59834301848834,0.110238872417528,-0.0208903609103516,0.0508909146516041,-2.48615804298353
"54",-0.00150187980307207,1.23703561103503,-1.26181414929707,0.000869575778365729,1.92217996314634,1.17542204930605,0.0891050220837565,0.0798300711206909,1.30256299746077
"55",-0.015009302357271,3.90907440021,-1.06355485607187,0.0163372622105219,2.01185311683156,3.34802819583752,0.553021301902713,0.15631754753914,11.7855647281992
"56",-0.0214105911929709,6.09013110799754,-0.563642223084019,0.0311364222559999,1.0991852100065,5.27005735558603,1.01679895083355,0.237430807544887,21.3176626226281
"57",-0.0160958324427888,6.17605446604208,0.107220771844022,0.0314295503478208,-1.04957485816926,5.49154808194666,0.97502367502462,0.273467937304768,20.6716194981882
"58",-0.00511504908205246,3.91523331279722,0.776793640769878,0.019196868267914,-3.62771035941703,3.67624034204647,0.498468483040375,0.24358767740585,11.8147348073626
"59",0.00131234132266827,0.695175270192571,1.27792659018035,0.00625886082242003,-5.18113020658786,0.839778670402453,0.0526462977485427,0.166235160180076,3.15485686992613
"60",-0.00242680489053332,-1.49507365976388,1.4923750586176,-0.00196100333636483,-4.6087184456042,-1.48369160321151,-0.166622036615315,0.0861383441948942,-1.96836977200295
"61",-0.0134211715352626,-1.55861306742058,1.38158892622416,-0.0069564788151317,-2.00091274245385,-2.41527763658191,-0.262415426693618,0.0437843768665596,-4.79813807330309
"62",-0.0233427888322747,-0.0203613039064354,0.992185376533542,-0.00873191469236491,1.36735046016395,-2.24504390917077,-0.233637665648786,0.0503018129253692,-4.96682842372424
"63",-0.0263262379614495,1.55031225453319,0.455111286002259,-0.006488771871882,4.00695441818409,-1.89070409076849,-0.0311424285332126,0.0787379351074117,-2.4015911684363
"64",-0.0216083508255168,1.8612399152181,-0.059008106062834,-0.00403742695325226,5.04254185857889,-1.95716778938084,0.142846216652287,0.088282275988058,-1.16986337625474
"65",-0.011535513966989,0.819030970476109,-0.388904816890738,-0.00584397441287854,4.51896249648399,-2.28055085383876,0.0564273735709859,0.0555876029639255,-4.10462325807118
"66",0.000827338905820579,-0.607044867133423,-0.428290606504805,-0.00893396147584464,3.07209623511343,-2.29218198580516,-0.141756415995602,-0.00339586752441794,-7.27653269292399
"67",0.0123118615986824,-1.41965588494141,-0.156410779679105,-0.00743393369934438,1.26561786638345,-1.74778583984209,-0.1577782320841,-0.0547317941174351,-6.00330297557654
"68",0.019373177219543,-1.44806994604472,0.346036845864402,-0.00331769417175404,-0.645902116141493,-1.05548961269988,-0.0527934194347987,-0.0639428002739949,-2.60728074177303
"69",0.0183097255564321,-1.243883072998,0.928369586177465,-0.0029749311502286,-2.34446695072735,-0.861327811904764,-0.10309949158144,-0.0231423197390031,-2.05477499604391
"70",0.00809816268604135,-1.3190976484183,1.4158379134536,-0.00625465914298222,-3.17315670702511,-1.36831530354366,-0.301377335360227,0.0430229845230907,-3.88262274762461
"71",-0.00665643869111443,-1.56378610175613,1.65524205655522,-0.00808130663577324,-2.58651144575523,-2.09869885130388,-0.391227976049853,0.09962957932815,-4.43069185471115
"72",-0.0177063867336505,-1.40267143284983,1.5582309479618,-0.00708111235630112,-0.778104202223569,-2.33202009681244,-0.295255640072158,0.129490270266019,-3.50711756985776
"73",-0.0209141949911025,-0.534135198846023,1.13917363522885,-0.00631042861099709,1.29107676466878,-1.8441861617017,-0.168973948785267,0.135563295834945,-3.38182080698464
"74",-0.0175315173035579,0.61984668330132,0.50905363303263,-0.00702502413048291,2.57336366891041,-1.15757341203632,-0.091239589250538,0.135530742266521,-4.02380085432277
"75",-0.0139421118370153,1.19803342995113,-0.152089873503395,-0.00739521638967748,2.75787318878872,-1.05436173312906,-0.025994847349972,0.147481364638103,-4.16181185937933
"76",-0.0155754982076248,0.708806431696158,-0.639391034895095,-0.0070005681447587,2.45814960532934,-1.8037466582428,-0.0236766816404707,0.179335935932726,-4.67912406380849
"77",-0.0218415804057901,-0.48186340844015,-0.785400107258529,-0.00787851259507538,2.51574068233446,-2.87761869017796,-0.163974163295569,0.223283176245807,-6.36719353620095
"78",-0.0272812283286387,-1.44971639618973,-0.524226266354519,-0.00977374288097342,3.02885567216314,-3.42992528488428,-0.330098833506666,0.25975797643489,-6.73281084071699
"79",-0.0264765310916603,-1.46077561960937,0.107183051658225,-0.00970713753728134,3.19924185286558,-3.0765412747421,-0.314134108883068,0.270629713494946,-3.62185509761205
"80",-0.0189328797713712,-0.639977883051507,0.969251441229108,-0.0080850673846778,2.14611564623734,-2.25372254340155,-0.1514206440962,0.252197879658476,0.0710742412185059
"81",-0.00971392521799447,0.150359278806322,1.84822908822128,-0.00822488783748776,-0.0406107569678514,-1.79619409686974,-0.0754028218103803,0.221657263389085,-0.0651069915462745
"82",-0.00488534668089553,0.098300495964553,2.5150870200894,-0.0100133972946482,-2.15862281311824,-2.1597460982299,-0.171418197185388,0.199818654324076,-3.63457396337641
"83",-0.0066228375192746,-0.851153816364493,2.78414987490647,-0.0105414478856406,-2.61441007663681,-3.02191665977725,-0.311727935715637,0.198270354523222,-6.80901451815189
"84",-0.0128298331906656,-1.91689349682619,2.56338185191177,-0.00887742575558706,-0.67342874458899,-3.60104666700361,-0.384523844167724,0.211545314566844,-7.68407121718739
"85",-0.0191145454021482,-2.14819071457939,1.90152779172205,-0.00655080250753393,2.5962585526824,-3.40844988875886,-0.387738140093159,0.221972524568243,-6.8417062971973
"86",-0.0221236144212928,-1.28665578273812,0.961073174919674,-0.00468007781299584,5.17278557587827,-2.69092711807028,-0.31768047158304,0.214805885305691,-4.69311822259331
"87",-0.022051564596387,-0.0154217932758159,-0.0178919493534393,-0.0031064997851511,5.70480579055945,-2.16555781904965,-0.164587113544126,0.192781081774624,-1.83515603348376
"88",-0.0209407251941711,0.643217492844511,-0.781707713211425,-0.00245829277868099,4.36998903600653,-2.35074594830219,-0.0251810958375459,0.17503889315491,-0.509936640191508
"89",-0.0196635155989996,0.238912870885395,-1.15568318609834,-0.00400836875817602,2.63594968358375,-3.09942202054415,-0.0294024344195623,0.179524606146793,-2.00922332452339
"90",-0.0181134639555897,-0.758507191666848,-1.06617958235931,-0.0069660557725046,1.81232956647275,-3.79472021272124,-0.146356448897155,0.208415175588349,-4.17706250528499
"91",-0.0172574155261771,-1.45833492551524,-0.543642531210497,-0.00844781005835915,1.88757935101215,-3.95082959306071,-0.221548115556143,0.242368174931694,-4.29791886964899
"92",-0.0194417253535056,-1.31929011706675,0.287002862932532,-0.00787959867701984,1.58325074747717,-3.61130468253194,-0.208077412175758,0.258561626852667,-3.177957242079
"93",-0.0247098760206696,-0.498721840867414,1.21260467259202,-0.0072980222958761,-0.0850393219233958,-3.18101227258982,-0.198336944373715,0.260443037256762,-3.19349387298678
"94",-0.029748420216801,0.453058159790654,2.00889755741588,-0.00741198457282034,-2.62040902614085,-2.93552770056455,-0.229959254704219,0.269267495329891,-4.25855734938595
"95",-0.0312336054832178,1.17108595576895,2.49618081117509,-0.0075384510945841,-4.45325112479388,-2.74189874706051,-0.218035363022069,0.2910915576003,-4.59900535224896
"96",-0.0275210540497334,1.66085744564484,2.57924434398275,-0.00742581130947314,-4.26740848211331,-2.27222648920039,-0.113303580140196,0.317905003001838,-3.75080317627461
