"","cNH4","cTOC","cDO","cTP","csal","cturb","ctemp","cTN","cpH","cchl","date"
"33",-0.0100123334650125,-0.451586367014112,0.265920436444533,-0.00818753978703597,-0.297608144580838,-8.28568562980803,-2.31924721312508,-0.128717378097335,0.0188859228570332,5.63857662288147,"2018-11-01"
"34",0.0273562943086832,0.0100056446733125,1.14934546976337,-0.00126423619953337,-2.19505328103585,-1.93695640772474,-4.53007075518291,0.0805090255851671,-0.0908942451205626,6.54008725154303,"2018-12-01"
"35",0.0633618164879749,0.226464283244648,1.21183991914299,0.00599995707682637,-3.04753204882371,7.49764550208982,-4.80576864174448,0.260495265992457,-0.151642655156806,4.2628775698417,"2019-01-01"
"36",0.0818237441365923,0.584426806762406,0.553149734797879,0.00825110285947527,-2.22133327600181,13.9198485267721,-3.34326049369112,0.300171858963335,-0.0764729300968855,0.668802124667022,"2019-02-01"
"37",0.0753147386742948,1.20905937348276,-0.17207541952588,0.00695761409020055,-0.316058669220542,14.2560256103473,-1.22453706790638,0.226871491560901,0.0427503534671573,-1.37395874889237,"2019-03-01"
"38",0.0497410691162488,1.47024998770477,-0.562269685614019,0.00592209649601972,1.41360092161579,9.6743430764594,0.539313361706043,0.136273147671813,0.0338893435229359,-1.42810641920712,"2019-04-01"
"39",0.0190113788294956,0.673031727235689,-0.769626326807825,0.00510896005806579,2.10149583818335,3.34533183438313,1.69588218791267,0.0764731980869061,-0.143215709706213,-1.39631687669046,"2019-05-01"
"40",-0.00402480202324566,-0.870749757615723,-1.05530375212792,0.00168960382441543,1.78745953801742,-2.04715094205632,2.59858290565258,0.0331085826020947,-0.335660193213324,-2.31834451138478,"2019-06-01"
"41",-0.0137626176585175,-1.98545357186142,-1.30712386901697,-0.0042412535307044,1.04024339848964,-5.29431580762903,3.47346501782946,-0.00918719291545815,-0.372796718412942,-2.67115195256777,"2019-07-01"
"42",-0.0130446381605401,-1.88378571961065,-1.16250056252173,-0.00851826083452038,0.269585492406073,-6.44386067729354,3.91866680598824,-0.0411094640768434,-0.264374257509958,-0.620898558841482,"2019-08-01"
"43",-0.00991621978108093,-0.959298937242694,-0.512162602555877,-0.00838834716023018,-0.588833086421099,-6.44492737936164,3.1821890739796,-0.0609581161533516,-0.151494730398464,3.15001026007868,"2019-09-01"
"44",-0.0121504687634478,-0.233811077159751,0.306784327049057,-0.00630940205258224,-1.73974278965323,-6.87377025265843,0.977718376645297,-0.0894246157583942,-0.111964281337668,5.71975056466269,"2019-10-01"
"45",-0.0223302236665313,-0.168112172700145,0.859255304062374,-0.00625806819103352,-3.02273697742267,-8.78898071860495,-1.99020367139473,-0.131699158646227,-0.0887511267657528,4.92402654219327,"2019-11-01"
"46",-0.0363506388325222,-0.307718115939724,1.01821215673783,-0.00793160649944999,-3.81631019049417,-10.9744897858053,-4.3325677838597,-0.156291157119251,-0.00985501457169986,1.55284352993541,"2019-12-01"
"47",-0.0464107467553977,-0.0838307854132208,0.946902427424934,-0.0070435298685472,-3.51112807463918,-9.86818472017996,-4.92330897891138,-0.135139808858483,0.0912137431371667,-1.77746312843408,"2020-01-01"
"48",-0.046596207573829,0.389013896340221,0.776338449626844,-0.00115148350169758,-2.11598128341118,-2.65262646001593,-3.68025165173234,-0.0833618680964839,0.121379406152731,-3.11821762669708,"2020-02-01"
"49",-0.0370758511666619,0.541350944448093,0.467382594609256,0.00693119464920068,-0.366075546132678,8.9546659010568,-1.51482594895378,-0.0375564407374316,0.0660926128520145,-2.38431894478969,"2020-03-01"
"50",-0.0238892058663762,0.150234138326859,-0.0115483922551844,0.0117277667157501,0.748959500742687,18.1631854500946,0.476439387763064,-0.0164484702628405,0.019962293530172,-0.699087483065959,"2020-04-01"
"51",-0.0140718661622381,-0.420354737428156,-0.47645164041109,0.0103196764909606,0.857625833266818,18.6355417798112,1.7855503948452,-0.0198522948309991,0.0575577397950279,0.824009124418421,"2020-05-01"
"52",-0.0137010238686839,-0.778570927097986,-0.675730475890809,0.00480719408702954,0.517941272422188,9.89554283347704,2.62375489198221,-0.0455165252866162,0.125096765756995,1.45416595755214,"2020-06-01"
"53",-0.0232627066296091,-0.905875727066083,-0.592991107528766,-0.000434708419849124,0.494361628487003,-1.70709923409557,3.33809863835622,-0.0899654350920468,0.112196454291347,1.08361233109414,"2020-07-01"
"54",-0.0371101061638342,-0.844363477856059,-0.450425170561922,-0.00270080941212093,0.844912205051465,-8.31223303891596,3.7644916790742,-0.125357941991655,0.00879155298728195,0.527444202205607,"2020-08-01"
"55",-0.0471828192006465,-0.422768449256066,-0.360785814514616,-0.00238656672983212,0.786026107168221,-7.23760102786761,3.23670243119905,-0.10894360196615,-0.0668734970565931,0.807115724051068,"2020-09-01"
"56",-0.0481658446078849,0.34494777725098,-0.119170426809312,-0.00186210844793722,-0.517332996626528,-2.86784172143761,1.28692125034917,-0.0392704936049853,-0.0110181496940955,1.80556888542604,"2020-10-01"
"57",-0.04009558606976,0.873376603773255,0.511369448106076,-0.00338884046945408,-2.96954409148934,-1.69782351568644,-1.64206861270226,0.0173132382881295,0.131943476878854,2.11661655522483,"2020-11-01"
"58",-0.0272896349262012,0.466634572147999,1.34677435432604,-0.0073399217325026,-5.31332042988661,-5.33872450220063,-4.22402452376872,-0.0117455316827956,0.212277523146636,0.641896953934839,"2020-12-01"
"59",-0.0154589836753766,-0.757414944362335,1.80209025439041,-0.0110929493661016,-5.98783545639155,-8.52389069681509,-5.1466641645818,-0.110768356746942,0.14571520401949,-1.68478290567256,"2021-01-01"
"60",-0.00896034507540614,-1.61690566833626,1.46596244961652,-0.00993284005493004,-4.32473705022049,-4.53474177021802,-4.08639165817864,-0.162004965533452,0.00743116765853982,-2.00736764177878,"2021-02-01"
"61",-0.00904858457014149,-0.887252697835284,0.582619250293126,-0.00135117253485776,-1.07790666147332,7.08348462151385,-1.84929857283229,-0.0614887401279267,-0.0626483378562703,1.35557022381012,"2021-03-01"
"62",-0.0135708059222178,1.33336471598212,-0.156902944466848,0.0106564788717925,2.20360987989924,18.8042835780031,0.363609570298904,0.149954818577114,-0.0173204642815803,6.31343395573229,"2021-04-01"
"63",-0.0185437010114006,3.40484097786615,-0.316094828106802,0.0173275835286037,4.25103712481472,21.601899551473,1.8617892598608,0.303555573407522,0.054864879672691,8.26552085898805,"2021-05-01"
"64",-0.0210762790938471,3.69826192194719,-0.109548128689752,0.0134567164287372,4.76167088784733,13.5645078423862,2.73189694570913,0.280228391271404,0.0567414510034355,5.02079912738853,"2021-06-01"
"65",-0.0208953340858322,2.22079960505472,-0.0521264652762106,0.00330096656507431,4.29274782474089,1.83109049663121,3.33538748819757,0.135690114692773,-0.000930469337053794,-0.308275788102482,"2021-07-01"
"66",-0.0194638196806748,0.287242141777631,-0.299095442211425,-0.00436495157096113,3.43844214479206,-4.86608368678003,3.64448429744303,0.00898800495975052,-0.0360610841668583,-3.00071428736861,"2021-08-01"
"67",-0.0187652593460348,-0.954399810855656,-0.470517706036696,-0.00573903852243016,2.29816961556128,-4.54696856540046,3.13671938437293,-0.0448016272605826,-0.0130460136045856,-1.9518313201917,"2021-09-01"
"68",-0.0209661966058509,-1.31271409849933,-0.139517302272287,-0.00425672886444529,0.674383245642871,-2.2122675637676,1.37232633953261,-0.0847801920133966,0.0197668761213149,-0.374643706479634,"2021-10-01"
"69",-0.0266286682837475,-1.15027299200016,0.625264686352332,-0.0043946003636841,-1.31462305435552,-3.02708446020093,-1.32490552470239,-0.16698957693733,0.00798830012368327,-1.52953591381863,"2021-11-01"
"70",-0.0330738745082454,-0.738519815193082,1.29874649711803,-0.00580456061353049,-2.9476700534544,-6.60530614315352,-3.82927558553465,-0.248772654559426,-0.031495919431303,-4.47486555221426,"2021-12-01"
"71",-0.036760095815818,-0.175461323240575,1.44501229177053,-0.00501060518299626,-3.37688612150305,-8.19448510601535,-4.93192772879951,-0.238133844653042,-0.0369533067048217,-5.20631342476585,"2022-01-01"
"72",-0.0359599787521396,0.292058201033144,1.11485759686451,-0.00146006065050545,-2.37379107590567,-4.50638152461322,-4.17410885230194,-0.128071817170775,0.00927737843891323,-1.69998078486957,"2022-02-01"
"73",-0.0312844898677794,0.320715349789851,0.680247107978541,0.0010032818722142,-0.583673507030644,2.5540881181061,-2.11850186451869,-0.027970677902423,0.0536600193548502,3.39426463648104,"2022-03-01"
"74",-0.0248994177129494,0.00794607334968466,0.38873852836318,2.9011559990709e-06,0.994395711891727,7.66119214030575,0.147685346157741,-0.0217637894134485,0.0449297792283125,5.62898504883685,"2022-04-01"
"75",-0.0193404376743368,0.104954657878213,0.181034265415063,0.00013645360563311,1.87147573860394,7.07307576191065,1.84263750743522,-0.0278437633956223,0.00800299751561263,3.88738587559943,"2022-05-01"
"76",-0.0166483956154238,1.2203415565065,-0.0949773272497633,0.00787686891758536,2.35428708695917,2.03663217123229,2.87054663095888,0.109643344416623,0.0164960636256476,1.3301398161437,"2022-06-01"
"77",-0.0175399652616659,2.76961999027226,-0.415200793067488,0.0202616564394402,2.95942479551534,-3.05050174745072,3.48354865765902,0.371263027096237,0.0970827581644043,1.02194326777287,"2022-07-01"
"78",-0.0210490108269615,3.2533940586181,-0.57369150466038,0.024481930726543,3.61033515272763,-5.30272712671175,3.68662834234269,0.508286896546063,0.185071210900251,2.30056544358332,"2022-08-01"
"79",-0.0252789611080358,1.98490510567546,-0.413616074612814,0.0129448636896607,3.54480031270354,-5.39338317237037,3.08468180891324,0.327399768105983,0.187422079807643,2.40248160345095,"2022-09-01"
"80",-0.0287461209986917,0.0596359919048609,0.000598892997744432,-0.00532381475096131,2.10547533762061,-5.51288056421399,1.35655701665283,-0.042779083397855,0.0889930383632131,0.502919040018708,"2022-10-01"
"81",-0.0309242538901061,-1.01151520401702,0.463792379830112,-0.0144596265206873,-0.488911442607076,-6.4274848910362,-1.20526298119801,-0.295274147604915,-0.0209383467239819,-1.63526819215939,"2022-11-01"
"82",-0.0317845556444648,-0.990104426582189,0.808059337750824,-0.0102061158584287,-3.02759583495205,-6.98133564028565,-3.64461829015999,-0.29787723145872,-0.044020442738752,-2.46619396995094,"2022-12-01"
"83",-0.0314675452432835,-0.775289414120004,0.96203428582532,-0.0029999825815687,-4.03065616547972,-6.12786753540543,-4.84965682083797,-0.193601383743059,0.0190476410482135,-2.46036509231025,"2023-01-01"
"84",-0.0309938774040773,-1.07428491309523,0.898999000417306,-0.00321995340471546,-2.87053565374903,-4.79113415322303,-4.26725223310649,-0.17122270142801,0.0792011091855579,-2.92472718531966,"2023-02-01"
"85",-0.0314321925042398,-1.6185935021528,0.624888181791289,-0.00851522115415853,-0.30386937668999,-4.59662908746436,-2.30446912864918,-0.235427793739938,0.0738036654982271,-3.86669080987659,"2023-03-01"
"86",-0.032226807832115,-1.75783559673201,0.217372832498638,-0.00915228549921427,2.13682464567767,-5.7151889528,0.0105375617732562,-0.261684485057367,0.0402014222706392,-4.10938771390776,"2023-04-01"
"87",-0.0323689116019018,-1.47714119674687,-0.167958603483685,-0.00233278681419521,3.31103878142712,-6.734059551246,1.79754249706704,-0.20406505543316,0.0611154872082498,-3.33057519475166,"2023-05-01"
"88",-0.0315856172275897,-1.39165890205488,-0.392462831204131,0.0040754576222301,3.22312615886698,-6.62831035562528,2.82622315245412,-0.151034109599907,0.156345214697917,-2.62590784563733,"2023-06-01"
"89",-0.0299977771904682,-1.69413915970539,-0.456256485823949,0.00221336280975041,2.79202228859147,-6.35537520640137,3.35263516470675,-0.178522470151804,0.25038363736792,-2.63092675460887,"2023-07-01"
"90",-0.0279837236585449,-1.74861694531192,-0.47552781968899,-0.00604028648485878,2.7412361819574,-7.5120783998509,3.53238439145574,-0.233773953145305,0.258350115129536,-2.52512867362619,"2023-08-01"
"91",-0.0262397901054429,-1.07381655120002,-0.528626508919695,-0.0120991858946306,2.92273614216011,-9.62377657517166,3.10779897472644,-0.216497077717111,0.182549652776178,-1.80524653633819,"2023-09-01"
"92",-0.0254269584868457,-0.0950306956614241,-0.535971706604231,-0.0116911789415292,2.5073832386275,-10.0661083077805,1.64134628592831,-0.129120271088571,0.0941090144646204,-1.41865203973466,"2023-10-01"
"93",-0.0255143186228855,0.35573146495331,-0.326929877926547,-0.00949595371420896,0.868408458356791,-7.25003964088037,-0.82226933129961,-0.0810597135038031,0.0451445045402898,-2.47463415154995,"2023-11-01"
"94",-0.0255681268110561,0.141748526540608,0.131614413192655,-0.0117223544708537,-1.67301937030612,-3.06029138614212,-3.43937842275321,-0.140983299598842,0.0266704522009884,-4.05939264870992,"2023-12-01"
"95",-0.0241718971224694,-0.032113389741041,0.583628681240754,-0.017234017343292,-3.74559432481687,-1.26626195873688,-4.93453263385251,-0.235861564688293,0.00756812150687181,-4.41245268984885,"2024-01-01"
"96",-0.0207400725950368,0.260943843265649,0.700410543011324,-0.0190111701589156,-3.97910740654089,-3.58248303105971,-4.42900138862769,-0.24119377770533,-0.0122911374159339,-3.46630668264976,"2024-02-01"
