station,project,collectDate,sampleType,programType,matrix,collectMethod,firstTriggerDate,depth,depthUnits,testNumber,parameter,dataType,value,remarkCode,flag,sigFigValue,uncertainty,dilution,mdl,pql,rdl,units,nDec,bdl,qualityCode,sampleID,upDownStream,discharge,weatherCode,collectionSpan,dcsMeters,totalDepth,upperDepth,lowerDepth,latitude,longitude,collectionAgency,workLab,source,owner,validator,validationLevel,samplingPurpose,dataInvestigation,receiveDate,LIMSNumber,measureDate,method,filtrationDate,storetCode,sampleComment,resultComment
FLAB16,FLAB,3/10/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.2,,,21.2,,,,,,Degrees Celsius,1,N,A,FIU15462,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,4/7/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,24.3,,,24.3,,,,,,Degrees Celsius,1,N,A,FIU15463,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,5/12/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,24.9,,,24.9,,,,,,Degrees Celsius,1,N,A,FIU15464,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,6/3/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,28.7,,,28.7,,,,,,Degrees Celsius,1,N,A,FIU15465,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,7/7/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.9,,,30.9,,,,,,Degrees Celsius,1,N,A,FIU15466,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,8/4/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30,,,30,,,,,,Degrees Celsius,1,N,A,FIU15467,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,9/9/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.9,,,30.9,,,,,,Degrees Celsius,1,N,A,FIU15468,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,10/6/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26.9,,,26.9,,,,,,Degrees Celsius,1,N,A,FIU15469,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/3/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.2,,,21.2,,,,,,Degrees Celsius,1,N,A,FIU15470,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,12/2/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.1,,,21.1,,,,,,Degrees Celsius,1,N,A,FIU15471,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,1/11/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,19.5,,,19.5,,,,,,Degrees Celsius,1,N,A,FIU15472,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,2/2/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,20.6,,,20.6,,,,,,Degrees Celsius,1,N,A,FIU15473,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,3/8/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.9,,,21.9,,,,,,Degrees Celsius,1,N,A,FIU15474,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,4/6/94,SAMP,MON,SA,G,,2.6,,7,Temperature,TEMP,25,D,,25,,,,,,Degrees Celsius,1,N,A,FIU15476,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,4/6/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,25.3,D,,25.3,,,,,,Degrees Celsius,1,N,A,FIU15475,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,5/4/94,SAMP,MON,SA,G,,2.6,,7,Temperature,TEMP,29.1,D,,29.1,,,,,,Degrees Celsius,1,N,A,FIU15478,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,5/4/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,29.2,D,,29.2,,,,,,Degrees Celsius,1,N,A,FIU15477,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,6/8/94,SAMP,MON,SA,G,,2.6,,7,Temperature,TEMP,30.2,D,,30.2,,,,,,Degrees Celsius,1,N,A,FIU15480,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,6/8/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.4,D,,30.4,,,,,,Degrees Celsius,1,N,A,FIU15479,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,7/7/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,29.1,D,,29.1,,,,,,Degrees Celsius,1,N,A,FIU15481,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,7/7/94,SAMP,MON,SA,G,,2.6,,7,Temperature,TEMP,29,D,,29,,,,,,Degrees Celsius,1,N,A,FIU15482,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,8/4/94,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,29.5,D,,29.5,,,,,,Degrees Celsius,1,N,A,FIU15484,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,8/4/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,29.9,D,,29.9,,,,,,Degrees Celsius,1,N,A,FIU15483,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,9/14/94,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,26.2,D,,26.2,,,,,,Degrees Celsius,1,N,A,FIU15486,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,9/14/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26.2,D,,26.2,,,,,,Degrees Celsius,1,N,A,FIU15485,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,10/5/94,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,28.3,D,,28.3,,,,,,Degrees Celsius,1,N,A,FIU15488,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,10/5/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,28.3,D,,28.3,,,,,,Degrees Celsius,1,N,A,FIU15487,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/2/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26.6,D,,26.6,,,,,,Degrees Celsius,1,N,A,FIU15489,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/2/94,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,26.3,D,,26.3,,,,,,Degrees Celsius,1,N,A,FIU15490,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/22/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,25.1,D,,25.1,,,,,,Degrees Celsius,1,N,A,FIU15491,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/22/94,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,25.1,D,,25.1,,,,,,Degrees Celsius,1,N,A,FIU15492,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,12/1/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26,D,,26,,,,,,Degrees Celsius,1,N,A,FIU15493,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,12/1/94,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,25.6,D,,25.6,,,,,,Degrees Celsius,1,N,A,FIU15494,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,1/5/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,22.5,D,,22.5,,,,,,Degrees Celsius,1,N,A,FIU15495,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,1/5/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,22.4,D,,22.4,,,,,,Degrees Celsius,1,N,A,FIU15496,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,2/2/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,18.2,D,,18.2,,,,,,Degrees Celsius,1,N,A,FIU15498,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,2/2/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,18.2,D,,18.2,,,,,,Degrees Celsius,1,N,A,FIU15497,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,3/1/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,22.9,D,,22.9,,,,,,Degrees Celsius,1,N,A,FIU15500,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,3/1/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,23,D,,23,,,,,,Degrees Celsius,1,N,A,FIU15499,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,4/19/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,26.2,D,,26.2,,,,,,Degrees Celsius,1,N,A,FIU15502,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,4/19/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26.2,D,,26.2,,,,,,Degrees Celsius,1,N,A,FIU15501,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,5/24/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,32.1,D,,32.1,,,,,,Degrees Celsius,1,N,A,FIU15503,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,5/24/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,32.1,D,,32.1,,,,,,Degrees Celsius,1,N,A,FIU15504,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,6/21/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,27.8,D,,27.8,,,,,,Degrees Celsius,1,N,A,FIU15505,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,6/21/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,27.8,D,,27.8,,,,,,Degrees Celsius,1,N,A,FIU15506,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,7/12/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,30.4,D,,30.4,,,,,,Degrees Celsius,1,N,A,FIU15508,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,7/12/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.4,D,,30.4,,,,,,Degrees Celsius,1,N,A,FIU15507,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,8/11/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,31.1,D,,31.1,,,,,,Degrees Celsius,1,N,A,FIU15510,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,8/11/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,31.1,D,,31.1,,,,,,Degrees Celsius,1,N,A,FIU15509,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,9/6/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,29.9,D,,29.9,,,,,,Degrees Celsius,1,N,A,FIU15511,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,9/6/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,30,D,,30,,,,,,Degrees Celsius,1,N,A,FIU15512,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,10/22/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,28,D,,28,,,,,,Degrees Celsius,1,N,A,FIU15513,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,10/22/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,28,D,,28,,,,,,Degrees Celsius,1,N,A,FIU15514,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/17/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,20.5,D,,20.5,,,,,,Degrees Celsius,1,N,A,FIU15516,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/17/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,20.7,D,,20.7,,,,,,Degrees Celsius,1,N,A,FIU15515,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,12/14/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.6,D,,21.6,,,,,,Degrees Celsius,1,N,A,FIU15517,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,12/14/95,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,21.5,D,,21.5,,,,,,Degrees Celsius,1,N,A,FIU15518,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,1/23/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,19.9,D,,19.9,,,,,,Degrees Celsius,1,N,A,FIU15519,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,1/23/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,19.8,D,,19.8,,,,,,Degrees Celsius,1,N,A,FIU15520,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,2/12/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,18.9,D,,18.9,,,,,,Degrees Celsius,1,N,A,FIU15522,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,2/12/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,19,D,,19,,,,,,Degrees Celsius,1,N,A,FIU15521,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,3/22/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,19.3,D,,19.3,,,,,,Degrees Celsius,1,N,A,FIU15524,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,3/22/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,19.3,D,,19.3,,,,,,Degrees Celsius,1,N,A,FIU15523,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,4/25/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,25.7,D,,25.7,,,,,,Degrees Celsius,1,N,A,FIU15526,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,4/25/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26.1,D,,26.1,,,,,,Degrees Celsius,1,N,A,FIU15525,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,5/10/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,25.7,D,,25.7,,,,,,Degrees Celsius,1,N,A,FIU15527,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,5/10/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,25.7,D,,25.7,,,,,,Degrees Celsius,1,N,A,FIU15528,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,6/6/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,29,D,,29,,,,,,Degrees Celsius,1,N,A,FIU15529,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,6/6/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,29,D,,29,,,,,,Degrees Celsius,1,N,A,FIU15530,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,7/5/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,30.9,D,,30.9,,,,,,Degrees Celsius,1,N,A,FIU15532,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,7/5/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,30.8,D,,30.8,,,,,,Degrees Celsius,1,N,A,FIU15531,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,8/22/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,28.6,D,,28.6,,,,,,Degrees Celsius,1,N,A,FIU15533,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,8/22/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,28.6,D,,28.6,,,,,,Degrees Celsius,1,N,A,FIU15534,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,9/14/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,30.6,D,,30.6,,,,,,Degrees Celsius,1,N,A,FIU15536,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,9/14/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,30.6,D,,30.6,,,,,,Degrees Celsius,1,N,A,FIU15535,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,10/15/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,24.9,D,,24.9,,,,,,Degrees Celsius,1,N,A,FIU15537,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,10/15/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,24.9,D,,24.9,,,,,,Degrees Celsius,1,N,A,FIU15538,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/7/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,27,D,,27,,,,,,Degrees Celsius,1,N,A,FIU15539,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,11/7/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,27,D,,27,,,,,,Degrees Celsius,1,N,A,FIU15540,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,12/6/96,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,23.9,D,,23.9,,,,,,Degrees Celsius,1,N,A,FIU15542,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,12/6/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,23.9,D,,23.9,,,,,,Degrees Celsius,1,N,A,FIU15541,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,1/8/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,23.8,D,,23.8,,,,,,Degrees Celsius,1,N,A,FIU15543,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
FLAB16,FLAB,1/8/97,SAMP,MON,SA,G,,2.8,,7,Temperature,TEMP,23.8,D,,23.8,,,,,,Degrees Celsius,1,N,A,FIU15544,,0,0,,,,,,25.118269,80.93965,,,FIU,FIU,,,,,,,,,,,,
