Station,DBKEY,Daily Date,Data Value
NP-CHP,rainfall,12/24/1994,0
NP-CHP,rainfall,12/25/1994,0
NP-CHP,rainfall,12/26/1994,0
NP-CHP,rainfall,12/27/1994,0
NP-CHP,rainfall,12/28/1994,0
NP-CHP,rainfall,12/29/1994,0.09
NP-CHP,rainfall,12/30/1994,0
NP-CHP,rainfall,12/31/1994,0.01
NP-CHP,rainfall,1/1/1995,0
NP-CHP,rainfall,1/2/1995,0.01
NP-CHP,rainfall,1/3/1995,0
NP-CHP,rainfall,1/4/1995,0.03
NP-CHP,rainfall,1/5/1995,0.11
NP-CHP,rainfall,1/6/1995,0
NP-CHP,rainfall,1/7/1995,0.23
NP-CHP,rainfall,1/8/1995,0
NP-CHP,rainfall,1/9/1995,0
NP-CHP,rainfall,1/10/1995,0
NP-CHP,rainfall,1/11/1995,0
NP-CHP,rainfall,1/12/1995,0
NP-CHP,rainfall,1/13/1995,0
NP-CHP,rainfall,1/14/1995,0.65
NP-CHP,rainfall,1/15/1995,0.03
NP-CHP,rainfall,1/16/1995,0
NP-CHP,rainfall,1/17/1995,0
NP-CHP,rainfall,1/18/1995,0
NP-CHP,rainfall,1/19/1995,0
NP-CHP,rainfall,1/20/1995,0
NP-CHP,rainfall,1/21/1995,0
NP-CHP,rainfall,1/22/1995,0
NP-CHP,rainfall,1/23/1995,0
NP-CHP,rainfall,1/24/1995,0
NP-CHP,rainfall,1/25/1995,0
NP-CHP,rainfall,1/26/1995,0
NP-CHP,rainfall,1/27/1995,0
NP-CHP,rainfall,1/28/1995,0
NP-CHP,rainfall,1/29/1995,0.01
NP-CHP,rainfall,1/30/1995,0.58
NP-CHP,rainfall,1/31/1995,0
NP-CHP,rainfall,2/1/1995,0
NP-CHP,rainfall,2/2/1995,0
NP-CHP,rainfall,2/3/1995,0.01
NP-CHP,rainfall,2/4/1995,0.03
NP-CHP,rainfall,2/5/1995,0
NP-CHP,rainfall,2/6/1995,0
NP-CHP,rainfall,2/7/1995,0
NP-CHP,rainfall,2/8/1995,0
NP-CHP,rainfall,2/9/1995,0
NP-CHP,rainfall,2/10/1995,0
NP-CHP,rainfall,2/11/1995,0.01
NP-CHP,rainfall,2/12/1995,0
NP-CHP,rainfall,2/13/1995,0
NP-CHP,rainfall,2/14/1995,0.45
NP-CHP,rainfall,2/15/1995,0
NP-CHP,rainfall,2/16/1995,0
NP-CHP,rainfall,2/17/1995,0.01
NP-CHP,rainfall,2/18/1995,0
NP-CHP,rainfall,2/19/1995,0.01
NP-CHP,rainfall,2/20/1995,0.19
NP-CHP,rainfall,2/21/1995,0
NP-CHP,rainfall,2/22/1995,0
NP-CHP,rainfall,2/23/1995,0
NP-CHP,rainfall,2/24/1995,0
NP-CHP,rainfall,2/25/1995,0
NP-CHP,rainfall,2/26/1995,0.01
NP-CHP,rainfall,2/27/1995,0
NP-CHP,rainfall,2/28/1995,0.04
NP-CHP,rainfall,3/1/1995,0
NP-CHP,rainfall,3/2/1995,0
NP-CHP,rainfall,3/3/1995,0
NP-CHP,rainfall,3/4/1995,0
NP-CHP,rainfall,3/5/1995,0
NP-CHP,rainfall,3/6/1995,0
NP-CHP,rainfall,3/7/1995,0.13
NP-CHP,rainfall,3/8/1995,1.4
NP-CHP,rainfall,3/9/1995,0.4
NP-CHP,rainfall,3/10/1995,0
NP-CHP,rainfall,3/11/1995,0.03
NP-CHP,rainfall,3/12/1995,0
NP-CHP,rainfall,3/13/1995,0.13
NP-CHP,rainfall,3/14/1995,0
NP-CHP,rainfall,3/15/1995,0
NP-CHP,rainfall,3/16/1995,0
NP-CHP,rainfall,3/17/1995,0.17
NP-CHP,rainfall,3/18/1995,0.01
NP-CHP,rainfall,3/19/1995,0
NP-CHP,rainfall,3/20/1995,0
NP-CHP,rainfall,3/21/1995,0
NP-CHP,rainfall,3/22/1995,0
NP-CHP,rainfall,3/23/1995,0.01
NP-CHP,rainfall,3/24/1995,0.01
NP-CHP,rainfall,3/25/1995,0.02
NP-CHP,rainfall,3/26/1995,0
NP-CHP,rainfall,3/27/1995,0
NP-CHP,rainfall,3/28/1995,0
NP-CHP,rainfall,3/29/1995,0
NP-CHP,rainfall,3/30/1995,
NP-CHP,rainfall,3/31/1995,0
NP-CHP,rainfall,4/1/1995,0.02
NP-CHP,rainfall,4/2/1995,0.02
NP-CHP,rainfall,4/3/1995,0
NP-CHP,rainfall,4/4/1995,0
NP-CHP,rainfall,4/5/1995,0.03
NP-CHP,rainfall,4/6/1995,0.38
NP-CHP,rainfall,4/7/1995,0
NP-CHP,rainfall,4/8/1995,0
NP-CHP,rainfall,4/9/1995,0
NP-CHP,rainfall,4/10/1995,0
NP-CHP,rainfall,4/11/1995,0.05
NP-CHP,rainfall,4/12/1995,0
NP-CHP,rainfall,4/13/1995,0
NP-CHP,rainfall,4/14/1995,0
NP-CHP,rainfall,4/15/1995,0
NP-CHP,rainfall,4/16/1995,0
NP-CHP,rainfall,4/17/1995,0
NP-CHP,rainfall,4/18/1995,
NP-CHP,rainfall,4/19/1995,
NP-CHP,rainfall,4/20/1995,
NP-CHP,rainfall,4/21/1995,
NP-CHP,rainfall,4/22/1995,
NP-CHP,rainfall,4/23/1995,
NP-CHP,rainfall,4/24/1995,
NP-CHP,rainfall,4/25/1995,
NP-CHP,rainfall,4/26/1995,
NP-CHP,rainfall,4/27/1995,
NP-CHP,rainfall,4/28/1995,
NP-CHP,rainfall,4/29/1995,
NP-CHP,rainfall,4/30/1995,
NP-CHP,rainfall,5/1/1995,
NP-CHP,rainfall,5/2/1995,
NP-CHP,rainfall,5/3/1995,
NP-CHP,rainfall,5/4/1995,
NP-CHP,rainfall,5/5/1995,
NP-CHP,rainfall,5/6/1995,
NP-CHP,rainfall,5/7/1995,
NP-CHP,rainfall,5/8/1995,
NP-CHP,rainfall,5/9/1995,
NP-CHP,rainfall,5/10/1995,
NP-CHP,rainfall,5/11/1995,
NP-CHP,rainfall,5/12/1995,
NP-CHP,rainfall,5/13/1995,
NP-CHP,rainfall,5/14/1995,
NP-CHP,rainfall,5/15/1995,
NP-CHP,rainfall,5/16/1995,
NP-CHP,rainfall,5/17/1995,0
NP-CHP,rainfall,5/18/1995,0
NP-CHP,rainfall,5/19/1995,0
NP-CHP,rainfall,5/20/1995,0
NP-CHP,rainfall,5/21/1995,0.31
NP-CHP,rainfall,5/22/1995,0.07
NP-CHP,rainfall,5/23/1995,0
NP-CHP,rainfall,5/24/1995,0.01
NP-CHP,rainfall,5/25/1995,0
NP-CHP,rainfall,5/26/1995,0.04
NP-CHP,rainfall,5/27/1995,0
NP-CHP,rainfall,5/28/1995,0
NP-CHP,rainfall,5/29/1995,0
NP-CHP,rainfall,5/30/1995,0
NP-CHP,rainfall,5/31/1995,0
NP-CHP,rainfall,6/1/1995,0.01
NP-CHP,rainfall,6/2/1995,1.49
NP-CHP,rainfall,6/3/1995,0.66
NP-CHP,rainfall,6/4/1995,0.57
NP-CHP,rainfall,6/5/1995,0.76
NP-CHP,rainfall,6/6/1995,0.02
NP-CHP,rainfall,6/7/1995,0.21
NP-CHP,rainfall,6/8/1995,0.27
NP-CHP,rainfall,6/9/1995,0
NP-CHP,rainfall,6/10/1995,0
NP-CHP,rainfall,6/11/1995,0.53
NP-CHP,rainfall,6/12/1995,1.32
NP-CHP,rainfall,6/13/1995,0.09
NP-CHP,rainfall,6/14/1995,0
NP-CHP,rainfall,6/15/1995,0
NP-CHP,rainfall,6/16/1995,0.65
NP-CHP,rainfall,6/17/1995,0
NP-CHP,rainfall,6/18/1995,0.22
NP-CHP,rainfall,6/19/1995,0.15
NP-CHP,rainfall,6/20/1995,1.85
NP-CHP,rainfall,6/21/1995,1.55
NP-CHP,rainfall,6/22/1995,0.09
NP-CHP,rainfall,6/23/1995,0
NP-CHP,rainfall,6/24/1995,0
NP-CHP,rainfall,6/25/1995,0.04
NP-CHP,rainfall,6/26/1995,0
NP-CHP,rainfall,6/27/1995,0.11
NP-CHP,rainfall,6/28/1995,0
NP-CHP,rainfall,6/29/1995,0.01
NP-CHP,rainfall,6/30/1995,0
NP-CHP,rainfall,7/1/1995,0
NP-CHP,rainfall,7/2/1995,0
NP-CHP,rainfall,7/3/1995,0.04
NP-CHP,rainfall,7/4/1995,0
NP-CHP,rainfall,7/5/1995,0
NP-CHP,rainfall,7/6/1995,0
NP-CHP,rainfall,7/7/1995,1.42
NP-CHP,rainfall,7/8/1995,0
NP-CHP,rainfall,7/9/1995,0.86
NP-CHP,rainfall,7/10/1995,0.02
NP-CHP,rainfall,7/11/1995,0.84
NP-CHP,rainfall,7/12/1995,0.06
NP-CHP,rainfall,7/13/1995,0
NP-CHP,rainfall,7/14/1995,0.01
NP-CHP,rainfall,7/15/1995,0.7
NP-CHP,rainfall,7/16/1995,0.21
NP-CHP,rainfall,7/17/1995,0.01
NP-CHP,rainfall,7/18/1995,0.05
NP-CHP,rainfall,7/19/1995,0.13
NP-CHP,rainfall,7/20/1995,0
NP-CHP,rainfall,7/21/1995,0
NP-CHP,rainfall,7/22/1995,0
NP-CHP,rainfall,7/23/1995,0
NP-CHP,rainfall,7/24/1995,0
NP-CHP,rainfall,7/25/1995,0
NP-CHP,rainfall,7/26/1995,0.89
NP-CHP,rainfall,7/27/1995,0.38
NP-CHP,rainfall,7/28/1995,0.77
NP-CHP,rainfall,7/29/1995,0.2
NP-CHP,rainfall,7/30/1995,0.23
NP-CHP,rainfall,7/31/1995,0.06
NP-CHP,rainfall,8/1/1995,0.1
NP-CHP,rainfall,8/2/1995,0.12
NP-CHP,rainfall,8/3/1995,0.32
NP-CHP,rainfall,8/4/1995,1.99
NP-CHP,rainfall,8/5/1995,0
NP-CHP,rainfall,8/6/1995,0
NP-CHP,rainfall,8/7/1995,0
NP-CHP,rainfall,8/8/1995,0
NP-CHP,rainfall,8/9/1995,0
NP-CHP,rainfall,8/10/1995,0.06
NP-CHP,rainfall,8/11/1995,2.39
NP-CHP,rainfall,8/12/1995,0
NP-CHP,rainfall,8/13/1995,0.53
NP-CHP,rainfall,8/14/1995,0
NP-CHP,rainfall,8/15/1995,0.85
NP-CHP,rainfall,8/16/1995,0.02
NP-CHP,rainfall,8/17/1995,0
NP-CHP,rainfall,8/18/1995,0
NP-CHP,rainfall,8/19/1995,0.47
NP-CHP,rainfall,8/20/1995,2.33
NP-CHP,rainfall,8/21/1995,0.03
NP-CHP,rainfall,8/22/1995,0
NP-CHP,rainfall,8/23/1995,2.3
NP-CHP,rainfall,8/24/1995,0.22
NP-CHP,rainfall,8/25/1995,0
NP-CHP,rainfall,8/26/1995,0
NP-CHP,rainfall,8/27/1995,0
NP-CHP,rainfall,8/28/1995,0
NP-CHP,rainfall,8/29/1995,0
NP-CHP,rainfall,8/30/1995,0
NP-CHP,rainfall,8/31/1995,0
NP-CHP,rainfall,9/1/1995,0
NP-CHP,rainfall,9/2/1995,0
NP-CHP,rainfall,9/3/1995,0
NP-CHP,rainfall,9/4/1995,0
NP-CHP,rainfall,9/5/1995,0
NP-CHP,rainfall,9/6/1995,
NP-CHP,rainfall,9/7/1995,0
NP-CHP,rainfall,9/8/1995,0
NP-CHP,rainfall,9/9/1995,0
NP-CHP,rainfall,9/10/1995,
NP-CHP,rainfall,9/11/1995,0
NP-CHP,rainfall,9/12/1995,0
NP-CHP,rainfall,9/13/1995,0
NP-CHP,rainfall,9/14/1995,0
NP-CHP,rainfall,9/15/1995,0
NP-CHP,rainfall,9/16/1995,1.14
NP-CHP,rainfall,9/17/1995,0
NP-CHP,rainfall,9/18/1995,0
NP-CHP,rainfall,9/19/1995,0.52
NP-CHP,rainfall,9/20/1995,0.15
NP-CHP,rainfall,9/21/1995,0
NP-CHP,rainfall,9/22/1995,0.09
NP-CHP,rainfall,9/23/1995,0.01
NP-CHP,rainfall,9/24/1995,0
NP-CHP,rainfall,9/25/1995,0.01
NP-CHP,rainfall,9/26/1995,0
NP-CHP,rainfall,9/27/1995,0.77
NP-CHP,rainfall,9/28/1995,0.06
NP-CHP,rainfall,9/29/1995,0
NP-CHP,rainfall,9/30/1995,0
NP-CHP,rainfall,10/1/1995,0.5
NP-CHP,rainfall,10/2/1995,0
NP-CHP,rainfall,10/3/1995,0.06
NP-CHP,rainfall,10/4/1995,0
NP-CHP,rainfall,10/5/1995,0.29
NP-CHP,rainfall,10/6/1995,1.61
NP-CHP,rainfall,10/7/1995,0.41
NP-CHP,rainfall,10/8/1995,0.02
NP-CHP,rainfall,10/9/1995,1.42
NP-CHP,rainfall,10/10/1995,0.01
NP-CHP,rainfall,10/11/1995,0
NP-CHP,rainfall,10/12/1995,0.03
NP-CHP,rainfall,10/13/1995,0.8
NP-CHP,rainfall,10/14/1995,1.38
NP-CHP,rainfall,10/15/1995,0.36
NP-CHP,rainfall,10/16/1995,1.23
NP-CHP,rainfall,10/17/1995,0.49
NP-CHP,rainfall,10/18/1995,0
NP-CHP,rainfall,10/19/1995,0
NP-CHP,rainfall,10/20/1995,0
NP-CHP,rainfall,10/21/1995,0.45
NP-CHP,rainfall,10/22/1995,0.23
NP-CHP,rainfall,10/23/1995,0.32
NP-CHP,rainfall,10/24/1995,0.07
NP-CHP,rainfall,10/25/1995,0
NP-CHP,rainfall,10/26/1995,0
NP-CHP,rainfall,10/27/1995,0
NP-CHP,rainfall,10/28/1995,0.01
NP-CHP,rainfall,10/29/1995,0
NP-CHP,rainfall,10/30/1995,0
NP-CHP,rainfall,10/31/1995,0.01
NP-CHP,rainfall,11/1/1995,0
NP-CHP,rainfall,11/2/1995,0
NP-CHP,rainfall,11/3/1995,0
NP-CHP,rainfall,11/4/1995,0
NP-CHP,rainfall,11/5/1995,0
NP-CHP,rainfall,11/6/1995,0
NP-CHP,rainfall,11/7/1995,0
NP-CHP,rainfall,11/8/1995,0.41
NP-CHP,rainfall,11/9/1995,0
NP-CHP,rainfall,11/10/1995,0
NP-CHP,rainfall,11/11/1995,0
NP-CHP,rainfall,11/12/1995,0.01
NP-CHP,rainfall,11/13/1995,0.03
NP-CHP,rainfall,11/14/1995,0
NP-CHP,rainfall,11/15/1995,0
NP-CHP,rainfall,11/16/1995,0
NP-CHP,rainfall,11/17/1995,0
NP-CHP,rainfall,11/18/1995,0
NP-CHP,rainfall,11/19/1995,0
NP-CHP,rainfall,11/20/1995,0
NP-CHP,rainfall,11/21/1995,0
NP-CHP,rainfall,11/22/1995,0
NP-CHP,rainfall,11/23/1995,0
NP-CHP,rainfall,11/24/1995,0
NP-CHP,rainfall,11/25/1995,0
NP-CHP,rainfall,11/26/1995,0
NP-CHP,rainfall,11/27/1995,0
NP-CHP,rainfall,11/28/1995,0.06
NP-CHP,rainfall,11/29/1995,0.06
NP-CHP,rainfall,11/30/1995,0
NP-CHP,rainfall,12/1/1995,0
NP-CHP,rainfall,12/2/1995,0
NP-CHP,rainfall,12/3/1995,0.01
NP-CHP,rainfall,12/4/1995,0
NP-CHP,rainfall,12/5/1995,0
NP-CHP,rainfall,12/6/1995,0.01
NP-CHP,rainfall,12/7/1995,0.01
NP-CHP,rainfall,12/8/1995,0
NP-CHP,rainfall,12/9/1995,0.06
NP-CHP,rainfall,12/10/1995,0.02
NP-CHP,rainfall,12/11/1995,0
NP-CHP,rainfall,12/12/1995,0.12
NP-CHP,rainfall,12/13/1995,0.11
NP-CHP,rainfall,12/14/1995,0.09
NP-CHP,rainfall,12/15/1995,0.01
NP-CHP,rainfall,12/16/1995,0
NP-CHP,rainfall,12/17/1995,0
NP-CHP,rainfall,12/18/1995,0
NP-CHP,rainfall,12/19/1995,0.18
NP-CHP,rainfall,12/20/1995,0
NP-CHP,rainfall,12/21/1995,0
NP-CHP,rainfall,12/22/1995,0
NP-CHP,rainfall,12/23/1995,0.02
NP-CHP,rainfall,12/24/1995,0
NP-CHP,rainfall,12/25/1995,0
NP-CHP,rainfall,12/26/1995,0
NP-CHP,rainfall,12/27/1995,0.01
NP-CHP,rainfall,12/28/1995,0.24
NP-CHP,rainfall,12/29/1995,0.01
NP-CHP,rainfall,12/30/1995,0
NP-CHP,rainfall,12/31/1995,0.26
NP-CHP,rainfall,1/1/1996,0
NP-CHP,rainfall,1/2/1996,0
NP-CHP,rainfall,1/3/1996,1.33
NP-CHP,rainfall,1/4/1996,0
NP-CHP,rainfall,1/5/1996,0
NP-CHP,rainfall,1/6/1996,0
NP-CHP,rainfall,1/7/1996,0.06
NP-CHP,rainfall,1/8/1996,0
NP-CHP,rainfall,1/9/1996,0
NP-CHP,rainfall,1/10/1996,0.01
NP-CHP,rainfall,1/11/1996,0.01
NP-CHP,rainfall,1/12/1996,0
NP-CHP,rainfall,1/13/1996,0
NP-CHP,rainfall,1/14/1996,0
NP-CHP,rainfall,1/15/1996,0
NP-CHP,rainfall,1/16/1996,0.01
NP-CHP,rainfall,1/17/1996,0.01
NP-CHP,rainfall,1/18/1996,0.01
NP-CHP,rainfall,1/19/1996,0.06
NP-CHP,rainfall,1/20/1996,0
NP-CHP,rainfall,1/21/1996,0
NP-CHP,rainfall,1/22/1996,0
NP-CHP,rainfall,1/23/1996,0.01
NP-CHP,rainfall,1/24/1996,0
NP-CHP,rainfall,1/25/1996,0.08
NP-CHP,rainfall,1/26/1996,0
NP-CHP,rainfall,1/27/1996,0
NP-CHP,rainfall,1/28/1996,0
NP-CHP,rainfall,1/29/1996,0
NP-CHP,rainfall,1/30/1996,0.01
NP-CHP,rainfall,1/31/1996,0
NP-CHP,rainfall,2/1/1996,0.02
NP-CHP,rainfall,2/2/1996,0
NP-CHP,rainfall,2/3/1996,0.37
NP-CHP,rainfall,2/4/1996,0
NP-CHP,rainfall,2/5/1996,0
NP-CHP,rainfall,2/6/1996,0
NP-CHP,rainfall,2/7/1996,0
NP-CHP,rainfall,2/8/1996,0
NP-CHP,rainfall,2/9/1996,0
NP-CHP,rainfall,2/10/1996,0
NP-CHP,rainfall,2/11/1996,0
NP-CHP,rainfall,2/12/1996,0
NP-CHP,rainfall,2/13/1996,0
NP-CHP,rainfall,2/14/1996,0
NP-CHP,rainfall,2/15/1996,0
NP-CHP,rainfall,2/16/1996,0.01
NP-CHP,rainfall,2/17/1996,0
NP-CHP,rainfall,2/18/1996,0
NP-CHP,rainfall,2/19/1996,0
NP-CHP,rainfall,2/20/1996,0.01
NP-CHP,rainfall,2/21/1996,0.01
NP-CHP,rainfall,2/22/1996,0
