station,project,collectDate,sampleType,programType,matrix,collectMethod,firstTriggerDate,depth,depthUnits,testNumber,parameter,dataType,value,remarkCode,flag,sigFigValue,uncertainty,dilution,mdl,pql,rdl,units,nDec,bdl,qualityCode,sampleID,upDownStream,discharge,weatherCode,collectionSpan,dcsMeters,totalDepth,upperDepth,lowerDepth,latitude,longitude,collectionAgency,workLab,source,owner,validator,validationLevel,samplingPurpose,dataInvestigation,receiveDate,LIMSNumber,measureDate,method,filtrationDate,storetCode,sampleComment,resultComment
FLAB25,FLAB,6/3/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,28.1,,,28.1,,,,,,Degrees Celsius,1,N,A,FIU17619,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,7/7/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,31.6,,,31.6,,,,,,Degrees Celsius,1,N,A,FIU17620,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/4/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.4,,,30.4,,,,,,Degrees Celsius,1,N,A,FIU17621,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/9/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.8,,,30.8,,,,,,Degrees Celsius,1,N,A,FIU17622,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/6/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,27,,,27,,,,,,Degrees Celsius,1,N,A,FIU17623,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/3/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.3,,,21.3,,,,,,Degrees Celsius,1,N,A,FIU17624,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,12/2/93,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.2,,,21.2,,,,,,Degrees Celsius,1,N,A,FIU17625,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,1/11/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,19.1,,,19.1,,,,,,Degrees Celsius,1,N,A,FIU17626,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,2/2/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,20.5,,,20.5,,,,,,Degrees Celsius,1,N,A,FIU17627,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,3/8/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.8,,,21.8,,,,,,Degrees Celsius,1,N,A,FIU17628,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,4/6/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,25,D,,25,,,,,,Degrees Celsius,1,N,A,FIU17629,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,4/6/94,SAMP,MON,SA,G,,3.4,,7,Temperature,TEMP,25,D,,25,,,,,,Degrees Celsius,1,N,A,FIU17630,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,5/4/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,28.7,D,,28.7,,,,,,Degrees Celsius,1,N,A,FIU17631,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,5/4/94,SAMP,MON,SA,G,,3.4,,7,Temperature,TEMP,28.7,D,,28.7,,,,,,Degrees Celsius,1,N,A,FIU17632,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,6/8/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.2,D,,30.2,,,,,,Degrees Celsius,1,N,A,FIU17633,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,6/8/94,SAMP,MON,SA,G,,3.4,,7,Temperature,TEMP,30.2,D,,30.2,,,,,,Degrees Celsius,1,N,A,FIU17634,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,7/7/94,SAMP,MON,SA,G,,3.4,,7,Temperature,TEMP,28.7,D,,28.7,,,,,,Degrees Celsius,1,N,A,FIU17636,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,7/7/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,28.8,D,,28.8,,,,,,Degrees Celsius,1,N,A,FIU17635,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/4/94,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,29.7,D,,29.7,,,,,,Degrees Celsius,1,N,A,FIU17638,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/4/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,29.8,D,,29.8,,,,,,Degrees Celsius,1,N,A,FIU17637,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/14/94,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,26.6,D,,26.6,,,,,,Degrees Celsius,1,N,A,FIU17640,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/14/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26.6,D,,26.6,,,,,,Degrees Celsius,1,N,A,FIU17639,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/5/94,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,28.1,D,,28.1,,,,,,Degrees Celsius,1,N,A,FIU17642,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/5/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,28.1,D,,28.1,,,,,,Degrees Celsius,1,N,A,FIU17641,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/2/94,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,27,D,,27,,,,,,Degrees Celsius,1,N,A,FIU17644,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/2/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,27,D,,27,,,,,,Degrees Celsius,1,N,A,FIU17643,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/22/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,24.7,D,,24.7,,,,,,Degrees Celsius,1,N,A,FIU17645,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/22/94,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,24.6,D,,24.6,,,,,,Degrees Celsius,1,N,A,FIU17646,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,12/1/94,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,25.6,D,,25.6,,,,,,Degrees Celsius,1,N,A,FIU17647,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,12/1/94,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,25.6,D,,25.6,,,,,,Degrees Celsius,1,N,A,FIU17648,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,1/5/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,22.1,,,22.1,,,,,,Degrees Celsius,1,N,A,FIU17649,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,1/5/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,22.1,,,22.1,,,,,,Degrees Celsius,1,N,A,FIU17650,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,2/2/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,17.6,D,,17.6,,,,,,Degrees Celsius,1,N,A,FIU17651,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,2/2/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,17.6,D,,17.6,,,,,,Degrees Celsius,1,N,A,FIU17652,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,3/1/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,23,D,,23,,,,,,Degrees Celsius,1,N,A,FIU17654,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,3/1/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,23,D,,23,,,,,,Degrees Celsius,1,N,A,FIU17653,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,4/19/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26.5,D,,26.5,,,,,,Degrees Celsius,1,N,A,FIU17655,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,4/19/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,26.5,D,,26.5,,,,,,Degrees Celsius,1,N,A,FIU17656,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,5/24/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,34.7,D,,34.7,,,,,,Degrees Celsius,1,N,A,FIU17657,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,5/24/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,34.7,D,,34.7,,,,,,Degrees Celsius,1,N,A,FIU17658,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,6/21/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,27.9,D,,27.9,,,,,,Degrees Celsius,1,N,A,FIU17660,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,6/21/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,27.9,D,,27.9,,,,,,Degrees Celsius,1,N,A,FIU17659,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,7/12/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,30.8,D,,30.8,,,,,,Degrees Celsius,1,N,A,FIU17662,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,7/12/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.8,D,,30.8,,,,,,Degrees Celsius,1,N,A,FIU17661,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/11/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.9,D,,30.9,,,,,,Degrees Celsius,1,N,A,FIU17663,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/11/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,30.7,D,,30.7,,,,,,Degrees Celsius,1,N,A,FIU17664,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/6/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,30.1,D,,30.1,,,,,,Degrees Celsius,1,N,A,FIU17666,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/6/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.1,D,,30.1,,,,,,Degrees Celsius,1,N,A,FIU17665,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/22/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,28.1,D,,28.1,,,,,,Degrees Celsius,1,N,A,FIU17667,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/22/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,28.1,D,,28.1,,,,,,Degrees Celsius,1,N,A,FIU17668,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/17/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.4,D,,21.4,,,,,,Degrees Celsius,1,N,A,FIU17669,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/17/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,21.4,D,,21.4,,,,,,Degrees Celsius,1,N,A,FIU17670,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,12/14/95,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,21.6,D,,21.6,,,,,,Degrees Celsius,1,N,A,FIU17672,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,12/14/95,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,21.6,D,,21.6,,,,,,Degrees Celsius,1,N,A,FIU17671,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,1/23/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,19.4,D,,19.4,,,,,,Degrees Celsius,1,N,A,FIU17673,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,1/23/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,19.4,D,,19.4,,,,,,Degrees Celsius,1,N,A,FIU17674,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,2/12/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,18.3,D,,18.3,,,,,,Degrees Celsius,1,N,A,FIU17676,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,2/12/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,18.3,D,,18.3,,,,,,Degrees Celsius,1,N,A,FIU17675,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,3/22/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,18.9,D,,18.9,,,,,,Degrees Celsius,1,N,A,FIU17678,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,3/22/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,19.1,D,,19.1,,,,,,Degrees Celsius,1,N,A,FIU17677,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,4/25/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,25.9,D,,25.9,,,,,,Degrees Celsius,1,N,A,FIU17679,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,4/25/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,25.8,D,,25.8,,,,,,Degrees Celsius,1,N,A,FIU17680,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,5/10/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,26.4,D,,26.4,,,,,,Degrees Celsius,1,N,A,FIU17682,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,5/10/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,26.4,D,,26.4,,,,,,Degrees Celsius,1,N,A,FIU17681,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,6/6/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,30,D,,30,,,,,,Degrees Celsius,1,N,A,FIU17684,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,6/6/96,SAMP,MON,SA,G,,0,,7,Temperature,TEMP,30.2,D,,30.2,,,,,,Degrees Celsius,1,N,A,FIU17683,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,7/5/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,30.6,D,,30.6,,,,,,Degrees Celsius,1,N,A,FIU17686,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,7/5/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,30.6,D,,30.6,,,,,,Degrees Celsius,1,N,A,FIU17685,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/22/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,28.9,D,,28.9,,,,,,Degrees Celsius,1,N,A,FIU17687,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/22/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,28.9,D,,28.9,,,,,,Degrees Celsius,1,N,A,FIU17688,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/14/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,30,D,,30,,,,,,Degrees Celsius,1,N,A,FIU17689,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/14/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,30,D,,30,,,,,,Degrees Celsius,1,N,A,FIU17690,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/15/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,24.6,D,,24.6,,,,,,Degrees Celsius,1,N,A,FIU17692,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/15/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,24.6,D,,24.6,,,,,,Degrees Celsius,1,N,A,FIU17691,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/7/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,27,D,,27,,,,,,Degrees Celsius,1,N,A,FIU17694,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,11/7/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,27,D,,27,,,,,,Degrees Celsius,1,N,A,FIU17693,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,12/6/96,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,23.3,D,,23.3,,,,,,Degrees Celsius,1,N,A,FIU17696,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,12/6/96,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,23.4,D,,23.4,,,,,,Degrees Celsius,1,N,A,FIU17695,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,1/8/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,24.1,D,,24.1,,,,,,Degrees Celsius,1,N,A,FIU17697,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,1/8/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,24.1,D,,24.1,,,,,,Degrees Celsius,1,N,A,FIU17698,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,2/15/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,24.9,D,,24.9,,,,,,Degrees Celsius,1,N,A,FIU17700,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,2/15/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,25,D,,25,,,,,,Degrees Celsius,1,N,A,FIU17699,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,3/12/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,25.5,D,,25.5,,,,,,Degrees Celsius,1,N,A,FIU17702,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,3/12/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,25.6,D,,25.6,,,,,,Degrees Celsius,1,N,A,FIU17701,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,4/16/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,25.9,D,,25.9,,,,,,Degrees Celsius,1,N,A,FIU17703,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,4/16/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,25.9,D,,25.9,,,,,,Degrees Celsius,1,N,A,FIU17704,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,5/22/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,30.3,D,,30.3,,,,,,Degrees Celsius,1,N,A,FIU17706,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,5/22/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,30.3,D,,30.3,,,,,,Degrees Celsius,1,N,A,FIU17705,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,6/12/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,27.8,D,,27.8,,,,,,Degrees Celsius,1,N,A,FIU17708,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,6/12/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,27.9,D,,27.9,,,,,,Degrees Celsius,1,N,A,FIU17707,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/19/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,30.6,D,,30.6,,,,,,Degrees Celsius,1,N,A,FIU17711,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,8/19/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,30.9,D,,30.9,,,,,,Degrees Celsius,1,N,A,FIU17710,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/10/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,29,D,,29,,,,,,Degrees Celsius,1,N,A,FIU17712,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,9/10/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,29,D,,29,,,,,,Degrees Celsius,1,N,A,FIU17713,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/21/97,SAMP,MON,SA,G,,3.6,,7,Temperature,TEMP,24,D,,24,,,,,,Degrees Celsius,1,N,A,FIU17715,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
FLAB25,FLAB,10/21/97,SAMP,MON,SA,G,,0.1,,7,Temperature,TEMP,24.1,D,,24.1,,,,,,Degrees Celsius,1,N,A,FIU17714,,0,0,,,,,,25.0837,81.080581,,,FIU,FIU,,,,,,,,,,,,
